entrez_id,symbol
80318,GKAP1
130340,AP1S3
9643,MORF4L2
2918,GRM8
79699,ZYG11B
9024,BRSK2
251,ALPPL2
100128265,LOC100128265
56776,FMN2
5600,MAPK11
64411,ARAP3
55638,SYBU
124808,CCDC43
100132874,LOC100132874
115416,MALSU1
942,CD86
11119,BTN3A1
2330,FMO5
653437,AQP12B
114659,LRRC37B
8452,CUL3
1727,CYB5R3
10753,CAPN9
8715,NOL4
91355,LRP5L
84630,TTBK1
283710,LOC283710
7076,TIMP1
90736,FAM104B
729574,FAM231A
9450,LY86
266553,OFCC1
160762,CCDC63
26045,LRRTM2
10531,PITRM1
3806,KIR2DS1
53828,FXYD4
9912,ARHGAP44
1139,CHRNA7
105379798,LOC105379798
375612,LHFPL3
23645,PPP1R15A
105377131,LOC105377131
29767,TMOD2
5885,RAD21
55907,CMAS
105369169,LOC105369169
3218,HOXB8
9340,GLP2R
2615,LRRC32
60386,SLC25A19
390538,OR4M2
139793,PAGE3
972,CD74
5267,SERPINA4
100129785,LOC100129785
23478,SEC11A
83875,BCO2
105369215,LOC105369215
5297,PI4KA
64108,RTP4
55335,NIPSNAP3B
4694,NDUFA1
392617,ELFN1
10800,CYSLTR1
79832,QSER1
64837,KLC2
645369,TMEM200C
9173,IL1RL1
384,ARG2
5253,PHF2
22890,ZBTB1
7376,NR1H2
6773,STAT2
55771,PRR11
214,ALCAM
55152,DALRD3
728498,GOLGA8H
11252,PACSIN2
105370706,LOC105370706
6185,RPN2
9057,SLC7A6
143379,C10orf82
27202,C5AR2
10664,CTCF
3939,LDHA
403277,OR5K3
1272,CNTN1
51310,SLC22A17
26354,GNL3
669,BPGM
84191,FAM96A
23175,LPIN1
6637,SNRPG
56659,KCNK13
730159,LOC730159
6018,RLF
80148,PQLC1
9473,THEMIS2
101059935,LOC101059935
163051,ZNF709
8870,IER3
81,ACTN4
51143,DYNC1LI1
200185,KRTCAP2
54896,PQLC2
64860,ARMCX5
256329,LMNTD2
5446,PON3
64241,ABCG8
81671,VMP1
54849,DEF8
81608,FIP1L1
10949,HNRNPA0
2160,F11
401498,TMEM215
1557,CYP2C19
105378152,LOC105378152
23039,XPO7
7525,YES1
6906,SERPINA7
56928,SPPL2B
144100,PLEKHA7
4255,MGMT
79004,CUEDC2
25875,LETMD1
10361,NPM2
3636,INPPL1
9758,FRMPD4
1993,ELAVL2
11066,SNRNP35
55052,MRPL20
84896,ATAD1
8329,HIST1H2AI
388289,C16orf47
6334,SCN8A
100128001,LOC100128001
100526694,MSANTD3-TMEFF1
283373,ANKRD52
5715,PSMD9
27351,DESI1
4072,EPCAM
253190,SERHL2
10194,TSHZ1
1421,CRYGD
259296,TAS2R50
105372315,LOC105372315
286071,LOC286071
57565,KLHL14
84324,SARNP
199882,LOC199882
5143,PDE4C
284541,CYP4A22
55192,DNAJC17
230,ALDOC
101928728,LOC101928728
389177,TMEM212
7222,TRPC3
84668,FAM126A
5579,PRKCB
55601,DDX60
344658,SAMD7
282618,IFNL1
54998,AURKAIP1
100130463,LOC100130463
11082,ESM1
2309,FOXO3
79090,TRAPPC6A
100287284,MANSC4
8431,NR0B2
1690,COCH
144233,BCDIN3D
89958,SAPCD2
114823,LENG8
3769,KCNJ13
9891,NUAK1
1118,CHIT1
8625,RFXANK
100128108,LOC100128108
23608,MKRN1
105370369,LOC105370369
9319,TRIP13
140807,KRT72
286204,CRB2
951,CD37
57698,SHTN1
101927401,LOC101927401
389898,UBE2NL
83854,ANGPTL6
5276,SERPINI2
64087,MCCC2
55298,RNF121
101928436,LOC101928436
25992,SNED1
352999,C6orf58
3030,HADHA
79811,SLTM
114335,CGB1
2040,STOM
9136,RRP9
363,AQP6
22869,ZNF510
7355,SLC35A2
969,CD69
28991,COMMD5
5045,FURIN
55750,AGK
344807,CD200R1L
55131,RBM28
170689,ADAMTS15
391003,LOC391003
81890,QTRT1
54550,NECAB2
11231,SEC63
140947,DCANP1
1102,RCBTB2
8564,KMO
1839,HBEGF
94134,ARHGAP12
388135,C15orf59
6164,RPL34
63951,DMRTA1
57210,SLC45A4
4521,NUDT1
81318,OR4A5
27181,SIGLEC8
10643,IGF2BP3
3918,LAMC2
53940,FTHL17
100129884,LOC100129884
119467,CLRN3
147837,ZNF563
10024,TROAP
285736,FLJ35700
100996747,LOC100996747
632,BGLAP
442862,PRY2
84154,RPF2
23138,N4BP3
196483,EEF2KMT
83551,TAAR8
27242,TNFRSF21
5997,RGS2
102725001,LOC102725001
219972,MPEG1
80127,CCDC176
149297,FAM78B
9452,ITM2A
102724398,CH507-42P11.6
128506,OCSTAMP
8833,GMPS
60,ACTB
51106,TFB1M
123876,ACSM2A
246175,CNOT6L
145873,MESP2
8076,MFAP5
64839,FBXL17
642799,NPIPA2
145270,PRIMA1
5409,PNMT
64220,STRA6
128061,C1orf131
105375433,LOC105375433
54828,BCAS3
440295,GOLGA6L9
10912,GADD45G
2139,EYA2
496,ATP4B
59307,SIGIRR
285203,EOGT
23002,DAAM1
222236,NAPEPLD
29124,LGALS13
6885,MAP3K7
56907,SPIRE1
105378947,LOC105378947
105374861,LOC105374861
100510707,TBC1D3J
4218,RAB8A
115677,NOSTRIN
25854,FAM149A
8697,CDC23
113277,TMEM106A
6607,SMN2
84875,PARP10
6297,SALL2
65108,MARCKSL1
353141,LCE2D
5694,PSMB6
9217,VAPB
254950,KRTAP15-1
27314,RAB30
4051,CYP4F3
80832,APOL4
1384,CRAT
51422,PRKAG2
781,CACNA2D1
57528,KCTD16
728597,DCDC2C
84303,CHCHD6
30012,TLX3
23287,AGTPBP1
7773,ZNF230
84301,DDI2
221481,ARMC12
6130,RPL7A
348738,C2orf48
3479,IGF1
51560,RAB6B
26123,TCTN3
9585,KIF20B
2860,GPR36
285429,DCAF4L1
79641,ROGDI
7185,TRAF1
5558,PRIM2
151525,WDSUB1
4939,OAS2
54961,SSH3
51646,YPEL5
26575,RGS17
11061,LECT1
2272,FHIT
100129278,TDRD15
8394,PIP5K1A
1669,DEFA4
286319,TUSC1
7637,ZNF84
84572,GNPTG
283652,SLC24A5
7018,TF
5179,PENK
375057,C1orf95
105375817,LOC105375817
114786,XKR4
25987,TSKU
10473,HMGN4
3748,KCNC3
9870,AREL1
1081,CGA
155185,AMZ1
23587,ELP5
6446,SGK1
353274,ZNF445
283485,LOC283485
5827,PXMP2
79957,PAQR6
9282,MED14
51555,PEX5L
100507249,C8orf17
286183,NKAIN3
914,CD2
57677,ZFP14
84436,ZNF528
127733,UBXN10
23420,NOMO1
5255,PHKA1
56301,SLC7A10
100133093,FAM25G
8910,SGCE
100132399,GAGE12D
4636,MYL5
26256,CABYR
10758,TRAF3IP2
2993,GYPA
348040,LOC348040
389289,ANXA2R
22832,CEP162
147179,WIPF2
7334,UBE2N
28954,REM1
6715,SRD5A1
55713,ZNF334
207,AKT1
55110,MAGOHB
124538,OR4D2
11194,ABCB8
341346,SMCO2
727837,SSX2B
8543,LMO4
1802,DPH2
94097,SFXN5
101928268,LOC101928268
548596,CKMT1A
84705,GTPBP3
10763,NES
161502,C15orf26
7167,TPI1
57189,KIAA1147
90827,ZNF479
158835,AWAT2
152110,NEK10
54522,ANKRD16
90070,LACRT
10622,POLR3G
3881,KRT31
53919,SLCO1C1
10003,NAALAD2
1230,CCR1
51252,FAM178B
101929728,LOC101929728
611,OPN1SW
92906,HNRNPLL
84133,ZNRF3
54819,ZCCHC10
29842,TFCP2L1
23117,NPIPB3
6579,SLCO1A2
347,APOD
55998,NXF5
3309,HSPA5
2690,GHR
162993,ZNF846
8812,CCNK
39,ACAT2
51085,MLXIPL
390010,NKX1-2
64802,NMNAT1
22853,LMTK2
81566,CSRNP2
728137,TSPY3
10891,PPARGC1A
2118,ETV4
8224,SYN3
475,ATOX1
59286,UBL5
100652777,LOC100652777
22981,NINL
29103,DNAJC15
117283,IP6K3
55243,KIRREL
25817,FAM19A5
10319,LAMC3
2554,GABRA1
8676,STX11
1951,CELSR3
85457,CIPC
105379570,LOC105379570
5480,PPIC
6276,S100A5
5657,PRTN3
27293,SMPDL3B
147949,ZNF583
10136,CELA3A
1363,CPE
51385,ZNF589
390326,OR6C76
121441,NEDD1
744,MPPED2
57507,ZNF608
84266,ALKBH7
29991,OBP2A
23250,ATP11A
199221,DZIP1L
56131,PCDHB4
440574,MINOS1
79137,FAM134A
157777,MCMDC2
3442,IFNA5
728858,C12orf71
9564,BCAR1
129642,MBOAT2
375248,ANKRD36
8945,BTRC
64951,MRPS24
102725121,LOC102725121
64332,NFKBIZ
55559,HAUS7
54940,OCIAD1
26538,OR10H2
11024,LILRA1
2251,FGF6
192134,B3GNT6
10261,IGSF6
105379886,LOC105379886
100287226,ZNF729
1632,ECI1
8548,BLZF1
24138,IFIT5
105377624,LOC105377624
6997,TDGF1
57019,CIAPIN1
4330,MN1
220972,MARCH8
474343,SPIN2B
150297,C22orf42
10452,TOMM40
3727,JUND
10331,B3GNT3
147646,C19orf84
1060,CENPC
201164,PLD6
120114,FAT3
92736,OTOP2
84987,COX14
284067,C17orf105
65220,NADK
100131439,CD300LD
116844,LRG1
5806,PTX3
116225,ZMYND19
9261,MAPKAPK2
1496,CTNNA2
104909134,MGC57346-CRHR1
8688,KRT37
131965,METTL6
389840,MAP3K15
767558,LUZP6
3768,KCNJ12
105375861,LOC105375861
5218,CDK14
100310846,ANKRD61
11340,EXOSC8
4615,MYD88
26235,FBXL4
148534,TMEM56
2972,BRF1
79753,SNIP1
100996420,DNM1P50
9094,UNC119
131377,KLHL40
127124,ATP6V1G3
105371215,LOC105371215
7297,TYK2
388649,C1orf146
284336,LOC284336
6694,SPP2
143872,ARHGAP42
5051,PAFAH2
81832,NETO1
728419,USP17L30
377630,USP17L2
54543,TOMM7
11173,ADAMTS7
727800,RNF208
8506,CNTNAP1
1781,DYNC1I2
58528,RRAGD
340706,VWA2
91409,CCDC74B
84684,INSM2
7130,TNFAIP6
63893,UBE2O
90806,ANGEL2
105375106,LOC105375106
30001,ERO1L
83714,NRIP2
114898,C1QTNF2
26099,SZRD1
10585,POMT1
3860,KRT13
9982,FGFBP1
1193,CLIC2
51231,VRK3
387640,SKIDA1
105378828,LOC105378828
386679,KRTAP10-2
590,BCHE
23080,AVL9
5939,RBMS2
123099,DEGS2
133,ADM
10008,KCNE3
100130278,LOC100130278
9394,HS6ST1
51667,NUB1
23671,TMEFF2
112950,MED8
162972,ZNF550
2,A2M
339967,TMPRSS11A
127845,GOLT1A
285676,ZNF454
64781,CERK
91694,LONRF1
5367,PMCH
441864,TARM1
728116,ZBTB8B
10870,HCST
2081,ERN1
57379,AICDA
23052,ENDOD1
22944,KIN
29066,ZC3H7A
56849,TCEAL7
4160,MC4R
55222,LRRC20
645402,USP17L4
25796,PGLS
100289151,DCLRE1CP1
10282,BET1
2533,FYB
101930023,LOC101930023
8655,DYNLL1
93185,IGSF8
390877,LOC390877
6584,SLC22A5
84817,TXNDC17
283897,C16orf54
259266,ASPM
56260,C8orf44
5636,PRPSAP2
10734,STAG3
3993,LLGL2
80790,CMIP
105372855,LOC105372855
286749,STON1-GTF2A1L
51364,ZMYND10
340267,COL28A1
259217,HSPA12A
57486,NLN
346389,MACC1
29954,POMT2
23229,ARHGEF9
56110,PCDHGA5
3421,IDH3G
102725092,LOC102725092
342346,C16orf96
9543,IGDCC3
133874,C5orf58
102724473,GAGE10
8924,HERC2
151,ADRA2B
112464,PRKCDBP
5500,PPP1CB
27120,DKKL1
4881,NPR1
54919,DNAAF5
60412,EXOC4
26517,TIMM13
2230,FDX1
100506922,LOC100506922
100287205,USP17L12
8336,HIST1H2AM
1611,DAP
7579,ZSCAN20
84514,GHDC
388931,MFSD2B
56159,TEX11
284618,RUSC1-AS1
56998,CTNNBIP1
729458,LOC729458
54331,GNG2
8747,ADAM21
25929,GEMIN5
3690,ITGB3
9812,KIAA0141
1039,CDR2
128866,CHMP4B
105370909,LOC105370909
146852,ODF4
92715,DPH7
84966,IGSF21
338321,NLRP9
6388,SDF2
9506,PAGE4
2781,GNAZ
8817,FGF18
100130865,LOC100130865
3118,HLA-DQA2
100131303,LOC100131303
79899,PRR5L
1475,CSTA
51497,NELFCD
57619,SHROOM3
101927322,LOC101927322
23362,PSD3
5197,PF4V1
56243,KIAA1217
11319,ECD
3554,IL1R1
80351,TNKS2
284,ANGPT1
92579,G6PC3
7276,TTR
164237,WFDC13
6657,SOX2
55671,SMEK1
116068,LYSMD3
196792,FAM24B
142827,ACSM6
5030,P2RY4
11136,SLC7A9
79144,PPDPF
79718,TBL1XR1
7466,WFS1
3007,HIST1H1D
7109,TRAPPC10
54464,XRN1
440955,TMEM89
10564,ARFGEF2
3839,KPNA3
728072,CT47A5
9945,GFPT2
23678,SGK3
553,AVPR1B
84075,FSCB
643911,CRNDE
105371164,LOC105371164
23059,CLUAP1
6521,SLC4A1
5918,RARRES1
197387,LOC197387
116337,PANX3
3251,HPRT1
80032,ZNF556
79858,NEK11
9373,PLAA
2632,GBE1
8754,ADAM9
1005,CDH7
51027,BOLA1
374454,KRT77
23511,NUP188
64744,SMAP2
414060,TBC1D3C
5330,PLCB2
55352,COPRS
22846,VASH1
100132474,LOC100132474
158038,LINGO2
2060,EPS15
9381,OTOF
79865,TREML2
105371930,LOC105371930
417,ART1
7409,VAV1
729288,ZNF286B
100131902,KRTAP25-1
4139,MARK1
113730,KLHDC7B
7402,UTRN
25775,C22orf24
102725207,LOC102725207
148479,PHF13
8618,CADPS
1893,ECM1
85415,RHPN2
6218,RPS17
124402,UBALD1
152185,SPICE1
4591,TRIM37
27235,COQ2
3972,LHB
342897,NCCRP1
10094,ARPC3
1305,COL13A1
51343,FZR1
100506013,APELA
285955,SPDYE1
57449,PLEKHG5
389649,C8orf86
29933,GPR132
23192,ATG4B
7694,ZNF135
83605,CCM2
151613,TTC14
6051,RNPEP
494188,FBXO47
3384,ICAM2
105373243,LOC105373243
140578,CHODL
114,ADCY8
51160,VPS28
5479,PPIB
55501,CHST12
267004,PGBD3
54882,ANKHD1
10982,MAPRE2
2193,FARSA
78990,OTUB2
8315,BRAP
347240,KIF24
338872,C1QTNF9
6939,TCF15
56961,SHD
254552,NUDT8
10394,PRG3
101060181,LOC101060181
9791,PTDSS1
2026,ENO2
8611,PPAP2A
5575,PRKAR1B
286676,ILDR1
84929,FIBCD1
146212,KCTD19
6367,CCL22
101930049,LOC101930049
7095,SEC62
253980,KCTD13
100288675,LOC100288675
3081,HGD
3669,ISG20
1454,CSNK1E
100507170,CT47A12
835,CASP2
23341,DNAJC16
7827,NPHS2
5160,PDHA1
101928422,LOC101928422
11282,MGAT4B
80314,EPC1
9655,SOCS5
2914,GRM4
79711,IPO4
92558,CCDC64
127066,OR14C36
7255,TSHRL2
153222,CREBRF
5612,PRKRIR
64423,INF2
55634,KRBOX4
4993,OR2C1
55031,USP47
170589,GPHA2
81790,RNF170
728361,OVOL3
101060321,LOC101060321
2342,FNTB
101060254,LOC101060254
105370199,LOC105370199
8448,DOC2A
1723,DHODH
58486,ZBED5
84626,KRBA1
1131,CHRM3
7072,TIA1
57110,HRASLS
54443,ANLN
391059,FRRS1
3802,KIR2DL1
168374,ZNF92
9924,PAN2
29763,PACSIN3
6500,SKP1
196383,RILPL2
5881,RAC3
123041,SLC24A4
55175,KLHL11
169834,ZNF883
80011,FAM192A
23648,SSBP3
121665,SPPL3
8733,GPAA1
968,CD68
57731,SPTBN4
51006,SLC35C2
92255,LMBRD2
23474,ETHE1
145773,FAM81A
83887,TTLL2
387264,KRTAP5-1
5309,PITX3
55331,ACER3
494470,RNF165
84142,FAM175A
4690,NCK1
1298,COL9A2
79844,ZDHHC11
9169,SCAF11
396,ARHGDIA
348110,ARPIN
22902,RUFY3
284427,SLC25A41
6769,STAC
55783,CMTR2
4868,NPHS1
105372192,LOC105372192
4118,MAL
55164,SHQ1
11248,NXPH3
2475,MTOR
122553,TRAPPC6B
1856,DVL2
85378,TUBGCP6
100506564,THEGL
84775,ZNF607
105376824,LOC105376824
408186,OVOS
6197,RPS6KA3
3167,HMX2
54576,UGT1A8
10227,MFSD10
119749,OR4C46
10057,ABCC5
1284,COL4A2
51306,FAM13B
101929798,LOC101929798
375757,SWI5
665,BNIP3L
92960,PEX11G
84187,TMEM164
199745,THAP8
105370551,LOC105370551
29896,TRA2A
6633,SNRPD2
160365,CLECL1
3237,HOXD11
56052,ALG1
1524,CX3CR1
3363,HTR7
80144,FRAS1
2744,GLS
79541,OR2A4
129563,DIS3L2
93,ACVR2B
390064,OR51I2
408050,NOMO3
64856,VWA1
5442,POLRMT
133690,CAPSL
4839,NOP2
54861,SNRK
219417,OR8U1
81620,CDT1
246330,PELI3
10945,KDELR1
2172,FABP6
50943,FOXP3
8294,HIST1H4I
79415,C17orf62
23035,PHLPP2
7521,XRCC8
144715,RAD9B
56940,DUSP22
254531,LPCAT4
3632,INPP5A
23411,SIRT1
9754,STARD8
2005,ELK4
100127971,LOC100127971
84908,FAM136A
6330,SCN4B
353174,ZACN
5727,PTCH1
253959,RALGAPA1
642620,LOC642620
27347,STK39
4084,MXD1
54106,TLR9
10206,TRIM13
1417,CRYBB3
51455,REV1
100174949,TRIM59-IFT80
259308,FAM205A
100129447,LOC100129447
814,CAMK4
57561,ARRDC3
50836,TAS2R8
93109,TMEM44
84320,ACBD6
389761,SPATA31D4
105369660,LOC105369660
23304,UBR2
26156,RSL1D1
9618,TRAF4
2893,GRIA4
282974,STK32C
79674,VEPH1
201973,PRIMPOL
79625,NDNF
9015,TAF1A
226,ALDOA
5316,PKNOX1
92521,SPECC1
64127,NOD2
65005,MRPL9
284257,BOD1L2
5591,PRKDC
64386,MMP25
55613,MTMR8
65988,ZNF747
177,AGER
54994,GID8
11094,CACFD1
2305,FOXM1
79102,RNF26
8427,ZNF282
286336,FAM78A
337960,KRTAP13-3
100528030,POC1B-GALNT4
283685,GOLGA6L2
7051,TGM1
144245,ALG10B
284827,KRTAP13-4
81494,CFHR5
26020,LRP10
3781,KCNN2
60528,ELAC2
7169,TPM2
147700,KLC3
9903,KLHL21
1114,CHGB
23620,NTSR2
92806,CENPBD1
3070,HELLS
90139,TSPAN18
333,APLP1
283518,KCNRG
5860,QDPR
134265,AFAP1L1
79990,PLEKHH3
9315,NREP
2590,GALNT2
51588,PIAS4
947,CD34
57710,KIAA1614
83850,ESYT3
105369190,LOC105369190
5272,SERPINB9
64083,GOLPH3
4669,NAGLU
84138,SLC7A6OS
26289,AK5
10791,VAMP5
3026,HABP2
79823,CAMKMT
9148,NEURL1
375,ARF1
10975,UQCR11
22865,SLITRK3
7367,UGT2B17
164312,LRRN4
28987,NOB1
284406,ZFP82
6748,SSR4
55746,NUP133
729246,PRR20D
116159,CYYR1
493861,EID3
5105,PCK1
55143,CDCA8
11227,GALNT5
8560,DEGS1
2256,FGF11
1583,CYP11A1
6160,RPL31
63947,DMRTC1
57222,ERGIC1
22979,EFR3B
27177,IL36B
10655,DMRT2
3914,LAMB3
60677,CELF6
130733,TMEM178A
10036,CHAF1A
1263,PLK3
51285,RASL12
23753,SDF2L1
644,BLVRA
57407,NMRAL1
84166,NLRC5
23150,FRMD4B
6612,SUMO3
83547,RILP
256892,OR51F1
5993,RFX5
254225,RNF169
143187,VTI1A
6862,T
219968,OR5B21
9448,MAP4K4
56,ACRV1
51118,UTP11L
643414,LIPK
408029,C2orf27B
91748,ELMSAN1
152007,GLIPR2
64216,TFB2M
4802,NFYC
10924,SMPDL3A
2151,F2RL2
102723822,LOC102723822
101927998,LOC101927998
120586,OR8I2
161835,FSIP1
23014,FBXO21
105374908,LOC105374908
6881,TAF10
56919,DHX33
55276,PGM2
25850,ZNF345
10336,PCGF3
3611,ILK
122665,RNASE8
9733,SART3
1968,EIF2S3
91612,CHURC1
342357,ZKSCAN2
119395,CALHM3
6309,SC5D
90993,CREB3L1
143503,OR51E1
5690,PSMB2
4063,LY9
10169,SERF2
1396,CRIP1
163747,C1orf177
286046,XKR6
777,CACNA1E
57540,PTCHD2
84299,MIEN1
199857,ALG14
30008,EFEMP2
23283,CSTF2T
7769,ZNF226
6142,RPL18A
56164,STK31
729648,ZNF812
3475,IFRD1
80256,FAM214B
26135,SERBP1
2856,GPR33
101929322,LOC101929322
163175,LGI4
205,AK4
389152,PRR23C
64968,MRPS6
5554,PRH1
55576,STAB2
4951,OCM2
54973,CPSF3L
148870,CCDC27
11057,ABHD2
102723955,LOC102723955
79065,ATG9A
8406,SRPX
1665,DHX15
105378276,LOC105378276
7633,ZNF79
7030,TFE3
4363,ABCC1
84922,FIZ1
10613,ERLIN1
114798,SLITRK1
25999,CLIP3
10485,C1orf61
3744,KCNA10
9866,TRIM66
348807,CCDC37
160777,CCDC60
6442,SGCA
55861,DBNDD2
102724843,LOC102724843
79953,SYNDIG1
728588,MS4A18
9294,S1PR2
51567,TDP2
23641,LDOC1
926,CD8B
57673,BEND3
101927376,LOC101927376
23416,KCNH3
7918,GPANK1
51379,CRLF3
5645,PRSS2
105369153,LOC105369153
5251,PHEX
64062,RBM26
4632,MYL1
26268,FBXO9
3005,H1F0
79786,KLHL36
9127,P2RX6
338,APOB
22844,FRMPD1
28966,SNX24
284369,SIGLECL1
6727,SRP14
55833,UBAP2
5084,PBG1
55106,SLFN12
646799,ZAR1L
8539,API5
1814,DRD3
85320,ABCC11
200894,ARL13B
105379433,LOC105379433
91442,FAAP24
84717,HDGFRP2
7163,TPD52
63926,ANKEF1
57185,NIPAL3
4496,MT1H
149041,RC3H1
54534,MRPL50
27156,RSPH14
10618,TGOLN2
101060405,LOC101060405
252995,FNDC5
10015,PDCD6IP
51248,PDZD11
23732,FRRS1L
623,BDKRB1
84129,ACAD11
126402,CCDC105
643965,TMEM88B
23113,CUL9
6591,SNAI2
5972,REN
9266,CYTH2
3305,HSPA1L
53343,NUDT9
9427,ECEL1
2702,GJA5
51700,CYB5R2
8808,IL1RL2
35,ACADS
57822,GRHL3
51081,MRPS7
166655,TRIM60
6037,RNASE3
55422,ZNF331
27020,NPTN
4781,NFIB
440270,GOLGA8B
81562,LMAN2L
10903,MTMR11
2114,ETS2
105374013,LOC105374013
487,ATP2A1
50509,COL5A3
389434,IYD
22977,AKR7A3
7479,WNT8B
164781,DAW1
29099,COMMD9
6860,SYT4
56882,CDC42SE1
4193,MDM2
55255,WDR41
246724,LOC246724
25829,TMEM184B
150160,CCT8L2
3590,IL11RA
653657,MBD3L3
8672,EIF4G3
1947,EFNB1
222663,SCUBE3
652764,HPX-2
6272,SORT1
65083,NOL6
353116,RILPL1
5669,PSG1
8803,SUCLA2
27289,RND1
4026,LPP
57801,HES4
220082,SPERT
80823,BHLHB9
51076,CUTC
105372872,LOC105372872
147945,NLRP4
10148,EBI3
1375,CPT1B
51397,COMMD10
105378994,LOC105378994
105372269,LOC105372269
57519,STARD9
23262,PPIP5K2
7748,ZNF195
83659,TEKT1
402778,IFITM10
117159,DCD
56143,PCDHA5
729627,PRR23A
116540,MRPL53
3454,IFNAR1
80235,PIGZ
51146,A4GNT
9560,CCL4L2
2835,GPR12
101929301,LOC101929301
79616,CCNJL
11345,GABARAPL2
401400,LOC401400
91860,CALML4
127943,FCRLB
5533,PPP3CC
64328,XPO4
125206,SLC5A10
4914,NTRK1
54936,ADPRHL2
11036,GTF2A1L
2263,FGFR2
8369,HIST1H4G
1644,DDC
24150,TP53TG3
146433,IL34
222344,LOC222344
84547,PGBD1
126820,WDR63
153579,BTNL9
138065,RNF183
25962,KIAA1429
1056,CEL
105370942,LOC105370942
23562,CLDN14
127059,OR2M5
6421,SFPQ
116840,CNTROB
326,AIRE
5802,PTPRS
55824,PAG1
79544,OR4K1
3151,HMGN2
79932,KIAA0319L
1508,CTSB
51530,ZC3HC1
101928998,LOC101928998
889,KRIT1
389852,SPACA5
497661,C18orf32
125972,CALR3
154467,CCDC167
7881,KCNAB1
157922,CAMSAP1
11336,EXOC3
115265,DDIT4L
9709,HERPUD1
2968,GTF2H4
102723631,CT45A10
129787,TMEM18
100128950,LOC100128950
92002,FAM58A
284967,bA395L14.13
6690,SPINK1
81697,OR2B2
143884,CWF19L2
5063,PAK3
7388,UQCRH
81844,TRIM56
11169,WDHD1
79177,ZNF576
55697,VAC14
8518,IKBKAP
1777,DNASE2
57468,SLC12A5
3213,HOXB3
2186,BPTF
84680,ACCS
7142,TNP2
3856,KRT8
9978,RBX1
51227,PIGP
202333,CMYA5
390152,OR8H3
285855,RPL7L1
586,BCAT1
84108,PCGF6
105377197,LOC105377197
23092,ARHGAP26
6554,SLC10A1
221302,ZUFSP
55973,BCAP29
440400,RNASEK
3284,HSD3B2
105373154,LOC105373154
9406,ZRANB2
2665,GDI2
162968,ZNF497
14,AAMP
51060,TXNDC12
23528,ZNF281
8030,CCDC6
64777,RMND5B
83941,TM2D1
64174,DPEP2
26999,CYFIP2
4744,NEFH
100129083,LOC100129083
400658,C18orf65
51808,PHAX
29078,NDUFAF4
6839,SUV39H1
101060684,NBPF26
55218,EXD2
25792,CIZ1
10294,DNAJA2
2529,FUT7
8651,SOCS1
389036,ACT
105379545,LOC105379545
6251,RSU1
65062,TMEM237
104326056,ZNF511-PRAP1
10730,YME1L1
4005,LMO2
102724652,LOC102724652
10127,ZNF263
51360,MBTPS2
8667,EIF3H
735,C9
57482,KIAA1211
29966,STRN3
23225,NUP210
138799,OR13C5
83638,C11orf68
160419,C12orf50
56106,PCDHGA10
116519,APOA5
79691,QTRTD1
3417,IDH1
728833,FAM72D
54436,SH3TC1
2814,GP5
102724485,LOC102724485
79595,SAP130
147,ADRA1B
51193,ZNF639
112476,PRRT2
64926,RASAL3
5496,PPM1G
55534,MAML3
27132,CPNE7
1482,NKX2-5
4893,NRAS
54915,YTHDF1
219487,OR5M11
11015,KDELR3
102723897,LOC102723897
79023,NUP37
653333,FAM86B2
8348,HIST1H2BO
347273,MURC
100652901,LOC100652901
286257,C9orf142
284630,LOC284630
56994,CHPT1
101927859,LOC101927859
245812,CNPY4
25941,TPGS2
10427,SEC24B
3702,ITK
140880,CST11
64756,ATPAF1
84962,AJUBA
146198,ZFP90
136853,SSC4D
254013,METTL20
9236,CCPG1
1487,CTBP1
374920,C19orf68
100507203,SMLR1
286121,LOC286121
868,CBLB
57631,LRCH2
5193,PEX12
56255,TMX4
11315,PARK7
3566,IL4R
9672,SDC3
2947,GSTM3
387775,SLC22A10
285848,PNPLA1
79728,PALB2
9069,CLDN12
280,AMY2B
92591,ASB16
339221,ENPP7
112609,MRAP2
7272,TTK
55667,DENND4C
116064,LRRC58
5026,P2RX5
55048,VPS37C
10143,CLEC3A
11148,HHLA2
100534599,ISY1-RAB43
79156,PLEKHF1
391322,LOC391322
8481,OFD1
1756,DMD
51778,MYOZ2
84659,RNASE7
145942,TMCO5A
7105,TSPAN6
57143,ADCK1
54476,RNF216
26074,CFAP61
10560,SLC19A2
3835,KIF22
60598,KCNK15
202915,TMEM184A
261726,TIPRL
9957,HS3ST1
51206,GP6
10817,FRS3
285315,C3orf33
100996664,LOC100996664
102724135,LOC102724135
29796,UQCR10
23071,ERP44
146378,C16orf92
6533,SLC6A6
83468,GLT8D2
387885,CCDC42B
5914,RARA
3263,HPX
105373133,LOC105373133
9369,NRXN3
2644,GCHFR
51642,MRPL48
23241,PACS2
7932,OR2H2
8766,RAB11A
1001,CDH3
7743,ZNF189
23507,LRRC8B
139065,SLITRK4
195828,ZNF367
105369244,LOC105369244
64137,ABCG4
55364,IMPACT
115761,ARL11
4723,NDUFV1
10845,CLPX
2056,EPO
102723743,LOC102723743
116449,CLNK
645414,PRAMEF19
9202,ZMYM4
429,ASCL1
389376,SFTA2
154007,SNRNP48
7421,VDR
92105,INTS4
338751,OR52L1
105372474,LOC105372474
55800,SCN3B
133746,JMY
4151,MB
55197,RPRD1A
